Views,Comments,Shares,Likes,Bookmark,Duration,Link to TikTok,Caption,Transcripts,Hashtags,Cover Image,Audio,Date Posted
"11,300",4,23,163,91,58,https://www.tiktok.com/@mattfarmerai/video/7223972621992365318,New AI Tools - TalkPal AI. Talk with AI #talkpal #talkpalai #chatgpt #ai #gpt #openai #gpt4 #aitools #artificialintelligence #texttospeech #aivoice #talktoai ,"New AI Tools Praxy
Praxy is an AI powered productivity tool for students.
It has a built in tutor,
summarizes content,
explains content,
takes notes and creates quizzes out of content.
Let's try it out.
Just right click on any selected content.
You can select the options to add it to your notes
by clicking the highlighter.
I had an output, a summary
worked great.
Then I tested the tutor.
I was raised by GBT one AI robots, but I never Learned
how to calculate the hypotenuse of a triangle.
Bam! Provided a good lesson.
Not bad. It has some bugs with the notes,
but they're already fixing it.
It's free to try for 2 weeks,
no credit card required
and has plans starting at nine ninety nine a month.
You enjoy the video!
Like and follow for more AI tools tips and hacks!","talkpal, talkpalai, chatgpt, ai, gpt, openai, gpt4, aitools, artificialintelligence, texttospeech, aivoice, talktoai",https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/c783d4fe99984bc5ba6e6e8cb78b5152_1681962203?lk3s=81f88b70&x-expires=1724050800&x-signature=yEgFc%2Bez2VgyBMVP69cX9NkGofY%3D,https://v16-webapp-prime.tiktok.com/video/tos/useast2a/tos-useast2a-v-27dcd7/okQK7VfIHIz6vBOBpVJoNsh0yAMSEDxgkTOFtA/?a=1988&bti=ODszNWYuMDE6&ch=0&cr=0&dr=0&er=0&lr=default&cd=0%7C0%7C0%7C0&br=250&bt=125&ft=GNDpcInz7ThHkw-rXq8Zmo&mime_type=audio_mpeg&qs=6&rc=OjppZGg2PGQ1ODM5ODc1OkBpajo6ZTQ6ZnFlazMzNzU8M0A2XjFhYC8yNTYxYS5gNi1jYSNeajNucjRnNi1gLS1kMTZzcw%3D%3D&btag=e00088000&expire=1723884120&l=202408170741018999B052F2ADFCA72567&ply_type=3&policy=3&signature=88ed0806c554284f9d57853f29292878&tk=0,4/19/2023
"2,965",1,11,56,43,42,https://www.tiktok.com/@mattfarmerai/video/7223773771319250182,New AI Tools - Praxy AI productivity tool for students #praxy #praxyai #studentai #aiforstudents #chatgpt #ai #gpt #openai #gpt4 #aitools #artificialintelligence #airesearch #aicheating ,"New AI tools Verbatik.
Verbatik is an AI powered text to speech generator
that offers a growing library of over
600 natural sounding voices in 142 languages and accent.
There's a ton of options to customize the output.
The service is free to try with 1000 characters
and has some cheap plans if you want to try it more.
Let's try it out
today in the news,
AI reached the singularity milestone.
It was celebrated with the loss of all jobs,
nuclear fusion and the extinction of humans.
That was really good.
I had to tweak
some of the options to get the output I wanted,
but that's to be expected.
I had to actually buy this service for the video,
so if you want to support me,
like and follow it would be greatly appreciated.","praxy, praxyai, studentai, aiforstudents, chatgpt, ai, gpt, openai, gpt4, aitools, artificialintelligence, airesearch, aicheating",https://p77-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/fa4889659cee4402a4805b22bbce703c_1681915901?lk3s=81f88b70&x-expires=1724050800&x-signature=U9KH1okJ65taqsEeq8RZOgE3g%2FY%3D,https://v16-webapp-prime.tiktok.com/video/tos/useast2a/tos-useast2a-v-27dcd7/oUCJBUAkJDAU1J9YAiAbB8AQin2iBAQtveJ3eQ/?a=1988&bti=ODszNWYuMDE6&ch=0&cr=0&dr=0&er=0&lr=default&cd=0%7C0%7C0%7C0&br=250&bt=125&ft=GNDpcInz7ThHkw-rXq8Zmo&mime_type=audio_mpeg&qs=6&rc=Ojk5ZWhoNTg3NTlpaTppZ0BpanFoOmU6ZjMzazMzNzU8M0BgMmNgYmIyNjIxLWBiNWFiYSNsNm81cjQwLS1gLS1kMTZzcw%3D%3D&btag=e00088000&expire=1723884104&l=202408170741018999B052F2ADFCA72567&ply_type=3&policy=3&signature=440d6e03111d700b586b708f90aa08b3&tk=0,4/19/2023
"9,668",9,68,374,293,40,https://www.tiktok.com/@mattfarmerai/video/7223408733802581253,New AI Tools - Verbatik Text To Voice AI #verbatik #texttovoice #chatgpt #ai #gpt #openai #gpt4 #aitools #artificialintelligence #aidocuments #airesearch #texttospeech #aivoice ,"New AI tools any summary?
Summarize files with AI.
It supports various file types including images,
audio, video, text, and ESV files.
This tool is free and is powered by Chatgpt,
but it has limits on file size and length
unless you subscribe for $7 a month.
Let's try it out!
I uploaded the book Animal Farm.
It's free and under 100 pages.
Tell me what you got!
Any summary? Bam!
It showed a bullet point summary that was well written.
You can get a custom summary,
ask more questions, TLDR, and other really useful outputs
like make the book into a song.
Damn I wish I had this in school.
You enjoyed the video?
Like and follow for more AI tools, news and hacks!","verbatik, texttovoice, chatgpt, ai, gpt, openai, gpt4, aitools, artificialintelligence, aidocuments, airesearch, texttospeech, aivoice",https://p77-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/53859ab6ce9e46b388834c635d3011f9_1681830911?lk3s=81f88b70&x-expires=1724050800&x-signature=FQtAMylWRqQYB8dj1WdOHqRkm6o%3D,https://v16-webapp-prime.tiktok.com/video/tos/useast2a/tos-useast2a-v-27dcd7/oMQAeCUPrJTSfDYkZP8bBBQgZtIAQ4QcJ8n6UA/?a=1988&bti=ODszNWYuMDE6&ch=0&cr=0&dr=0&er=0&lr=default&cd=0%7C0%7C0%7C0&br=250&bt=125&ft=GNDpcInz7ThHkw-rXq8Zmo&mime_type=audio_mpeg&qs=6&rc=OGhpO2loPDgzNWQ4ZTk4PEBpM2Z4a2g6ZjNlajMzNzU8M0BjMzVfNWBjXzAxLmEvLzQxYSNyaC5ncjQwNXNgLS1kMTZzcw%3D%3D&btag=e00088000&expire=1723884102&l=202408170741018999B052F2ADFCA72567&ply_type=3&policy=3&signature=cbe0c249238a0ac19ace0ba07114ab3d&tk=0,4/18/2023
"122,700",15,299,"1,898","1,455",43,https://www.tiktok.com/@mattfarmerai/video/7223046914479000837,New AI Tools - Any Summary Ask AI anything about your pdf txt videos images csv #anysummary #humata #aiforstudents #chatgpt #ai #gpt #openai #gpt4 #aitools #artificialintelligence #aidocuments #airesearch #aicheating ,"New AI tools Auto GPT
it uses GPT
4 to automate the execution of multi step projects
that would have required back and forth prompting.
If you work directly with GPT 4,
basically it can act as an agent,
do multiple prompts,
and completely automate chat.
GPT GPT 4 the user on Twitter, Chill Zaza,
made an agent find the best headphones.
It conducted research,
looked at pros, cons, prices,
and created a written report on the findings
automatically.
Someone also used it to create Chaos.
GPT A Chad GBT agent
set to wipe out all of humanity and rule the world.
So far, it hasn't completed the task.
John Connor
we're seeing a year's worth of progress in AI in weeks.
You enjoy the video.
Like and follow for more AI news,
software and hacks!","anysummary, humata, aiforstudents, chatgpt, ai, gpt, openai, gpt4, aitools, artificialintelligence, aidocuments, airesearch, aicheating",https://p77-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/0abca273f60d424da92f4cccf9df101c_1681746668?lk3s=81f88b70&x-expires=1724050800&x-signature=T1gRwX1XO0dZStFqtCm86r8kZ20%3D,https://v16-webapp-prime.tiktok.com/video/tos/useast2a/tos-useast2a-v-27dcd7/o879MWJJrUBWgQnfBpQeAPvUIbaEksDBkKra9C/?a=1988&bti=ODszNWYuMDE6&ch=0&cr=0&dr=0&er=0&lr=default&cd=0%7C0%7C0%7C0&br=250&bt=125&ft=GNDpcInz7ThHkw-rXq8Zmo&mime_type=audio_mpeg&qs=6&rc=aTdmZ2UzNGk2ZGg8OjhoZUBpMzM8N2c6ZnVwajMzNzU8M0BiX2FhYS9fXjIxX2AuLjFiYSNfcmQ1cjQwaXJgLS1kMTZzcw%3D%3D&btag=e00088000&expire=1723884105&l=202408170741018999B052F2ADFCA72567&ply_type=3&policy=3&signature=ee8355ec976f877e7afa24fbdb225b31&tk=0,4/17/2023
"2,754",5,16,93,47,47,https://www.tiktok.com/@mattfarmerai/video/7222781139558354181,New AI Tools - Auto-GPT Automate ChatGPT #autogpt #chatgpt #gpt4 #chaosgpt #ai #artificialintelligence #openai ,"New AI tools.
Today we have Banter AI.
This one is ridiculous.
You can call up your favorite celebrities
and use realistic AI to converse with them.
Let's try it out.
How do you feel about AI singularity?
I think AI is something we should be concerned about.
It has the potential to overthrow humans,
and that is not something we should take lightly.
In fact, I've said before that AI
is our biggest threat to national security.
What do you think?
I think that's scary.
Scary is an understatement.
If AI takes over,
it could be the end of human civilization as we know it.
That's why I believe
we need to do everything in our power
to prevent that from happening.
This program is pretty good,
although it does have some drawbacks.
There's about a 3 to 5 second delay between responses
that I cut out.
Also, they warn you.
Sometimes some weird stuff goes on with the dialogue,
which actually makes it a bit more entertaining.
So if you enjoyed the video,
like and follow for more AI tools,
hacks and software.","autogpt, chatgpt, gpt4, chaosgpt, ai, artificialintelligence, openai",https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/93497ab70c374474af27c8b2ba42b00a_1681684788?lk3s=81f88b70&x-expires=1724050800&x-signature=4Tda%2BAjJDos5ytiA6Z9hMq57B6U%3D,https://v16-webapp-prime.tiktok.com/video/tos/useast2a/tos-useast2a-v-27dcd7/oUBQTL2OBnePyJH4Pg8hQkYDJCflXZ1bUVBkJH/?a=1988&bti=ODszNWYuMDE6&ch=0&cr=0&dr=0&er=0&lr=default&cd=0%7C0%7C0%7C0&br=250&bt=125&ft=GNDpcInz7ThHkw-rXq8Zmo&mime_type=audio_mpeg&qs=6&rc=O2c6PDM5PDMzZzM0NmdoNEBpM3U3PGk6Zmc6ajMzNzU8M0BgMzNfYDYtXjAxMGJfMl4zYSM1NG9kcjRfZnJgLS1kMTZzcw%3D%3D&btag=e00088000&expire=1723884109&l=202408170741018999B052F2ADFCA72567&ply_type=3&policy=3&signature=deffe45e8b419ab028d2d483e9b70468&tk=0,4/16/2023
"23,700",8,46,266,136,55,https://www.tiktok.com/@mattfarmerai/video/7222080383003659526,New AI Tools - Banter AI - Talk with your favorite celebs #ai #chatgpt #openai #artificialintelligence #elon #elonmusk #voiceai #chatgpt4 #chatgpthack #funnyvideos ,"For AI stocks
I invest in to make money from the new AI craze.
And of course this is not financial advice
and these are stocks that I'm personally investing in
to make money from AI.
First we got Global X Bots ETF.
It's a bundle of stocks in robotics
and artificial intelligence space.
It's seen big inflow as a capital
and is up over 20% year to date.
Next we have Nvidia,
the biggest manufacturer of AR hardware,
which has been on a terror this year due to AI demand.
Up over 80% year to date.
Next we have AMD
which also makes AI hardware.
Recently did a XY Links acquisition
where they're using AI
for video streaming and transcription.
Up over 40% so far this year.
And the last one
Microsoft recently bought a massive stake in to open AI
and releasing technology at record speed.
And search and and office products.
Up over 20% so far year to date.
You're interested
more AI stocks or ways to make money with AI?
Like and follow and I will make more of these videos.","ai, chatgpt, openai, artificialintelligence, elon, elonmusk, voiceai, chatgpt4, chatgpthack, funnyvideos",https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/1938184ba92b409dae103c1cd1b8c4c6_1681521628?lk3s=81f88b70&x-expires=1724050800&x-signature=lCN8FN8xbcOhDlBDpsUc4BtbYrg%3D,https://v16-webapp-prime.tiktok.com/video/tos/useast2a/tos-useast2a-v-27dcd7/o4eJE1fbRz3heKSYQeeGM9DnAD8hIObIZ4zuYV/?a=1988&bti=ODszNWYuMDE6&ch=0&cr=0&dr=0&er=0&lr=default&cd=0%7C0%7C0%7C0&br=250&bt=125&ft=GNDpcInz7ThHkw-rXq8Zmo&mime_type=audio_mpeg&qs=6&rc=MztnZzg2ZTw0OzM2ZDZnM0BpajRrPGY6ZnF5ajMzNzU8M0AuNl8uYjQwNmMxX2MuLzBiYSNlaTAzcjRva3BgLS1kMTZzcw%3D%3D&btag=e00088000&expire=1723884117&l=202408170741018999B052F2ADFCA72567&ply_type=3&policy=3&signature=2d9d6d3bb143c42326caca3d51abec0c&tk=0,4/14/2023
"3,139",3,9,78,35,59,https://www.tiktok.com/@mattfarmerai/video/7221719428772269318,4 AI Stocks I invest in to make money from the new AI craze #ai #artificialintelligence #stocks #investing #aistocks #openai #amd #nvidia #botz #msft #invest #chatgpt ,"New AI tools Nvidia Eye Contact.
I use this tool every video and no one knows it.
Using Nvidia Broadcast.
It's completely free.
This tool uses AI to keep eye contact with the camera
no matter where you're looking.
Here, let me toggle it on and off.
So here it is off
and then on.
Off
and then on.
You basically need a beastly
Nvidia card for this to work.
2000 series,
3000 series,
4000 series.
It can be a bit creepy too if you look to the side
and sometimes your eyes will blend with objects
like hats. I use it to read
new AI tools scripts fixed by Lazy Eye.
Look like I'm paying attention during meetings
and it looks like I'm looking directly
into the camera the whole time.
Pretty mind blowing.
So basically I'm the only influencer with AIS.
So if you enjoyed the video,
like and follow for more AI tips, hacks and software!","ai, artificialintelligence, stocks, investing, aistocks, openai, amd, nvidia, botz, msft, invest, chatgpt",https://p77-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/e222d3de8dfa40e1b4e2e93e0ecdcef9_1681437591?lk3s=81f88b70&x-expires=1724050800&x-signature=m800IxW1g93%2BdERvpZz%2FQZtrAsE%3D,https://v16-webapp-prime.tiktok.com/video/tos/useast2a/tos-useast2a-v-27dcd7/oAf4OkwDDzxLC8PADcJQZQBs7XfOBYnSUY5bJH/?a=1988&bti=ODszNWYuMDE6&ch=0&cr=0&dr=0&er=0&lr=default&cd=0%7C0%7C0%7C0&br=250&bt=125&ft=GNDpcInz7ThHkw-rXq8Zmo&mime_type=audio_mpeg&qs=6&rc=ZzdkaTU0PDk6N2U5ODtlZ0BpMzZ4aTc6ZjhlajMzNzU8M0AtMi82MDA2NV8xYjNgYDQtYSNqMC5kcjRvNHBgLS1kMTZzcw%3D%3D&btag=e00088000&expire=1723884121&l=202408170741018999B052F2ADFCA72567&ply_type=3&policy=3&signature=42567538ba34bd5f2ef1f60c82018adb&tk=0,4/13/2023
"2,496",15,15,90,45,58,https://www.tiktok.com/@mattfarmerai/video/7221241010041588997,New AI Tools - NVIDIA Broadcast - Eye Contact #ai #aivideo #nvidia #nvidiabroadcast #artificialintelligence  #openai #tiktokediting #makingtiktokvideos #aeyes #chatgpt #eyecontact ,"New AI tools
today we have Opus Clip.
This program will take long form videos
and cut them into clips you could upload across TikTok,
Facebook, Instagram,
and YouTube.
I do live streaming on AI and marketing
so I thought I would test it out.
You know, make my life easier with AI
less editing or AI tool.
Let's try it out.
I uploaded a 49 minute video.
I was gonna take it easy on them
and just upload a shorter video
but I decided against that.
This video was going over different offers
you could promote
and Bam pen
really good clips.
You can even edit them,
frame the video,
even zoomed out when it needed
reference to what I was talking about,
added captions emojis,
and basically put the video editing industry
out of business.
First try. This tool is not perfect,
but for my first test it's really good.
Honestly one of the best AI programs I've tried.
You enjoyed the video?
Like and follow for more AI tools,
tips and hacks!","ai, aivideo, nvidia, nvidiabroadcast, artificialintelligence, openai, tiktokediting, makingtiktokvideos, aeyes, chatgpt, eyecontact",https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/309a1f252ea046998c3964bc4be62c89_1681326196?lk3s=81f88b70&x-expires=1724050800&x-signature=aEkTNEnr0nHx9UqNox7d2Mi51rs%3D,https://v16-webapp-prime.tiktok.com/video/tos/useast2a/tos-useast2a-v-27dcd7/oEb1zOHIwkfJIQDmAeA8BUxnB6L5NMJ3BtJCOB/?a=1988&bti=ODszNWYuMDE6&ch=0&cr=0&dr=0&er=0&lr=default&cd=0%7C0%7C0%7C0&br=250&bt=125&ft=GNDpcInz7ThHkw-rXq8Zmo&mime_type=audio_mpeg&qs=6&rc=NDlkO2VpZGlpaDU7NDk7ZEBpamhyOmU6ZndqajMzNzU8M0AvMy1jLy5hNmAxMF5gYTE1YSNwLXM1cjRfLW9gLS1kMTZzcw%3D%3D&btag=e00088000&expire=1723884120&l=202408170741018999B052F2ADFCA72567&ply_type=3&policy=3&signature=4c4aa290659123fbcc29888a81597ff1&tk=0,4/12/2023
"24,600",22,110,639,439,57,https://www.tiktok.com/@mattfarmerai/video/7221018286434077958,New AI Tools - Opus Clip AI Opus.pro - Use AI to make long form videos into clips #opuspro #videoediting #clips #videoeditor #videoai #ai #aitools #editing #aieditor #artificialintelligence #openai ,"New AI tools
today we have Gym Genie
generate workout routines in seconds using AI.
It's free to generate one workout per month,
but only two ninety nine to sign up
and generate unlimited workouts.
Meal plan. It has a bunch of other features
which is a pretty good price overall.
Let's try it out.
But basically you enter some details about yourself.
Fitness level,
height, weight,
goal weight,
how many days per week?
Gym or at home? Goals?
It broke the program into 3 days
upper body push,
a lower body and upper body pull.
Even gave a couple tips on form.
I tried to check out the meal plans
but I guess you need a subscription.
Pretty impressed with the service.
If you enjoyed the video,
like and follow for more AI tips,
hacks and software.","opuspro, videoediting, clips, videoeditor, videoai, ai, aitools, editing, aieditor, artificialintelligence, openai",https://p77-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/513f3eecd4444d60a8e6e8274ec6f4e1_1681274344?lk3s=81f88b70&x-expires=1724050800&x-signature=%2Fw%2BBkV5YOBweYd2q1o1tqJikFtI%3D,https://v16-webapp-prime.tiktok.com/video/tos/useast2a/tos-useast2a-v-27dcd7/oYQ29TCI5bsav4InIehPegcoSMC2EWaJdYVfHG/?a=1988&bti=ODszNWYuMDE6&ch=0&cr=0&dr=0&er=0&lr=default&cd=0%7C0%7C0%7C0&br=250&bt=125&ft=GNDpcInz7ThHkw-rXq8Zmo&mime_type=audio_mpeg&qs=6&rc=ZDk2ZDUzNzs8O2Q7OzNlaEBpajZ3bzQ6ZnQ2ajMzNzU8M0A2MF9jLTJgNWAxYy1eNWIvYSM0MXIucjRvX29gLS1kMTZzcw%3D%3D&btag=e00088000&expire=1723884119&l=202408170741018999B052F2ADFCA72567&ply_type=3&policy=3&signature=36aea9d790aaf37e8c8e194dba2e44a1&tk=0,4/11/2023
"14,700",7,21,157,100,43,https://www.tiktok.com/@mattfarmerai/video/7220643556619226373,New AI Tools - Gym Genie Generate AI Workout Routines #gymgenie #fitness #aifitness #aiworkout #workoutroutines #ai #gpt #openai #gpt4 #aitools #workout #gym #aifitness ,"New AI tools.
Today we have Hubatah.
This program is made to upload papers,
research books,
any documents
and then use a chat interface to ask questions
and create output based on the documents.
You can use it for free
on anything that is under 60 pages.
Let's take it for a test drive.
Uploaded 12 page paper on the future of AI
and then asked it
what is this paper about?
The output was good
and I think it defined the paper quite well.
I then asked it for point form.
What are the important points made in this paper?
The output could have been better structured
but it didn't miss anything.
It even included the pages
that it pulled each point from.
This tool is great for students,
researchers,
businesses. Endless.
I had to spend an hour reading a research paper
for this video.
So like and follow
to help me out and to get more AI tools,
tips and hacks.","gymgenie, fitness, aifitness, aiworkout, workoutroutines, ai, gpt, openai, gpt4, aitools, workout, gym, aifitness",https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/25d19495040449399166a4e4a7206da7_1681187095?lk3s=81f88b70&x-expires=1724050800&x-signature=FeAGgP7%2BVQUbpfdZBxod9GRM43A%3D,https://v16-webapp-prime.tiktok.com/video/tos/useast2a/tos-useast2a-v-27dcd7/ocg1BBbnJQHZJTkUvwfmJNROpBjC6DEdeVOYYQ/?a=1988&bti=ODszNWYuMDE6&ch=0&cr=0&dr=0&er=0&lr=default&cd=0%7C0%7C0%7C0&br=250&bt=125&ft=GNDpcInz7ThHkw-rXq8Zmo&mime_type=audio_mpeg&qs=6&rc=NmYzaWY7aTRpPGU0PGk7NEBpajs1eDY6ZjloajMzNzU8M0BeMDYzL14tNjIxNV40MTU2YSNtZ2hvcjQwL25gLS1kMTZzcw%3D%3D&btag=e00088000&expire=1723884105&l=202408170741018999B052F2ADFCA72567&ply_type=3&policy=3&signature=b63f53692960cc8e147f76522dc1edf8&tk=0,4/10/2023
"8,196",6,45,220,160,48,https://www.tiktok.com/@mattfarmerai/video/7220263232148147461,New AI Tools - Humata.ai Ask AI anything about your files #humata #humataai #aiforstudents #chatgpt #ai #gpt #openai #gpt4 #aitools #artificialintelligence #aidocuments #airesearch ,"New AI tools
today we have Room GPT.
Use AI to generate interior designs for rooms.
You get different options of styles
and different types of rooms you want to design.
It comes with 4 free generation,
then goes out of credit system
which is priced quite low.
$20 for 100 generations.
Let's try it out.
I grab some images from Google
and rental images from Facebook Marketplace.
Number one, we have a living room design.
It really didn't like to show the windows,
but cool results.
Number 2 here's an office design.
Basically, if you don't include furniture in the design,
it doesn't seem to include any.
It's a little too open concept.
Number 3 we have a modern design for an empty room.
I found on Google one of the better results.
It's not perfect, but this tech is cool.
And there's at least 10 of these programs
I'm gonna be reviewing
and expect this to get better every single day.
So if you enjoyed the video,
like it and follow for more AI tools,
hacks and software.","humata, humataai, aiforstudents, chatgpt, ai, gpt, openai, gpt4, aitools, artificialintelligence, aidocuments, airesearch",https://p77-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/cae3bdea26b04dbba5ddef8d775bcfb2_1681098547?lk3s=81f88b70&x-expires=1724050800&x-signature=cLl%2BIirX4b6ofr2diLTYVVtItFA%3D,https://v16-webapp-prime.tiktok.com/video/tos/useast2a/tos-useast2a-v-27dcd7/ocD4kBYLcXnaQfC0QGhUBAinkJ8nJMkDu9erbJ/?a=1988&bti=ODszNWYuMDE6&ch=0&cr=0&dr=0&er=0&lr=default&cd=0%7C0%7C0%7C0&br=250&bt=125&ft=GNDpcInz7ThHkw-rXq8Zmo&mime_type=audio_mpeg&qs=6&rc=PDNmZjY0OWVmaDhmaTs3N0BpM2x4aDU6ZmdyajMzNzU8M0AuLV41MC42NTUxNjMwYi1fYSM2bjJxcjQwYm1gLS1kMTZzcw%3D%3D&btag=e00088000&expire=1723884111&l=202408170741018999B052F2ADFCA72567&ply_type=3&policy=3&signature=cc929cb294e880cdf5139d8849e9fece&tk=0,4/9/2023
"3,317",3,15,55,21,57,https://www.tiktok.com/@mattfarmerai/video/7218257601967181061,New AI Tools - RoomGPT.io AI Interior Design #roomgpt #interiordesign #interiordesigner #interiordesignai #ai #gpt #openai #gpt4 #design #aitools #artificialintelligence #aidesign,"AI tools. Today we have Fotor.
You can find them at fotor com.
This is a web based image generator.
No discord required.
You need to sign up
and you get a couple image generations for free.
Pricing for premium is reasonable
starting at eight ninety nine order.
Comes with lots of tools.
You can use
an online image editor with tons of features.
Additional AI tools like Background Remover,
Object Remover.
All for another review.
Let's take it for a test drive.
I use the prompt
a man floating in space with a galaxy background.
Turned out really good.
Resolution was good at 1536.
By 1536 it works
and it's a great alternative to mid journey.
If you enjoyed the video,
like and follow for more AI tips,
tools and hacks.","roomgpt, interiordesign, interiordesigner, interiordesignai, ai, gpt, openai, gpt4, design, aitools, artificialintelligence, aidesign",https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/fcf5d596d85246e3a9c980fe90960ac3_1680631569?lk3s=81f88b70&x-expires=1724050800&x-signature=kaRyZRvCjlVlHrIWyFlwGg%2F%2BssE%3D,https://v16-webapp-prime.tiktok.com/video/tos/useast2a/tos-useast2a-v-27dcd7/okiYJkTeLBjDUziOBCYh8ZcbRr0Qe8Qnc2JBOG/?a=1988&bti=ODszNWYuMDE6&ch=0&cr=0&dr=0&er=0&lr=default&cd=0%7C0%7C0%7C0&br=250&bt=125&ft=GNDpcInz7ThHkw-rXq8Zmo&mime_type=audio_mpeg&qs=6&rc=ODo2O2g3OGZnZTVoZjQ5PEBpanhxbjk6Zjc5ajMzNzU8M0A1NDVhL2EwNmAxNmIzMzVeYSMwamJjcjRfYmpgLS1kMTZzcw%3D%3D&btag=e00088000&expire=1723884119&l=202408170741018999B052F2ADFCA72567&ply_type=3&policy=3&signature=bb9499f056b6d8d59efa8b605f8b15cb&tk=0,4/4/2023
"6,808",7,14,134,69,43,https://www.tiktok.com/@mattfarmerai/video/7218023372049976582,New AI Tools - Fotor #fotor #midjourney #midjourney5 #openai #gpt4 #chatgpt #aitools #artificialintelligence #chatgpt #aigeneratedart #aigeneratedimages #midjourneyart ,"New AI tools
today we have Tile Maker.
You can find them at Tile Maker dot app.
It works by using material
stable diffusion and is completely free.
It likely has commercial rights as well.
Mid journey has a tile feature in beta right now,
but overall I find the solution better,
which is subject to change as technology evolves
every single day.
Let's test it out!
I tried making the following tiles base
brass
herbal wallpaper
rustic wooden floorboards it works, it's free.
AI is awesome, so if you like the video,
like and follow for more AI hacks, software and tools.","fotor, midjourney, midjourney5, openai, gpt4, chatgpt, aitools, artificialintelligence, chatgpt, aigeneratedart, aigeneratedimages, midjourneyart",https://p77-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/d046503ee4274d21b31e274b95bd5b40_1680577033?lk3s=81f88b70&x-expires=1724050800&x-signature=UG3w4HnigfoZgXhKUf%2FQ6zK8Fzw%3D,https://v16-webapp-prime.tiktok.com/video/tos/useast2a/tos-useast2a-v-27dcd7/ooUXfJQQJgCeQD5JZiJVKKbyRInmBBPoiVBkrX/?a=1988&bti=ODszNWYuMDE6&ch=0&cr=0&dr=0&er=0&lr=default&cd=0%7C0%7C0%7C0&br=250&bt=125&ft=GNDpcInz7ThHkw-rXq8Zmo&mime_type=audio_mpeg&qs=6&rc=OGg6aGY0aWVnOTY6Omc7O0BpM2RpeDg6ZjVzajMzNzU8M0BgMS1jYF5jX18xLTZiXi5fYSNoLzZecjRfMWlgLS1kMTZzcw%3D%3D&btag=e00088000&expire=1723884105&l=202408170741018999B052F2ADFCA72567&ply_type=3&policy=3&signature=ebc156f1201e33f7b60dc1f3b885b4d7&tk=0,4/3/2023
"3,806",5,7,127,54,42,https://www.tiktok.com/@mattfarmerai/video/7217710686875536645,New AI Tools - Tile Maker - AI Image Tile Generator #tilemarker #tilemarkerapp #ai #midjourney #openai #gpt4 #chatgpt #aitools #artificialintelligence #chatgpt #aigeneratedart #aigeneratedimages ,"New AI tools
today we have 11 Labs.
One of the best AI text to speech software I have used.
You can find them at elevenlabs dot Io.
It has a free tier that works great for testing it out.
It includes 10,000 characters per month.
Free custom voices
create random voice with voice design,
API access and English language.
Let's try it out with one of the pre made voices.
This technology synthesizes human like speech
by analyzing the text input, understanding its context,
and generating appropriate speech patterns,
intonation and rhythm.
You can adjust the stability and clarity of the voice.
You can upload your own voice or make a custom voice.
Careful of copyright and laws with this one.
I'm gonna do a part 2 where I clone my own voice
and clone other voices that will blow your mind.
This software is a game changer.
You enjoy the video.
Like and follow for more AI tools, hacks and tips.","tilemarker, tilemarkerapp, ai, midjourney, openai, gpt4, chatgpt, aitools, artificialintelligence, chatgpt, aigeneratedart, aigeneratedimages",https://p77-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/cf94bee46dd64c4995e60b37d7843607_1680504236?lk3s=81f88b70&x-expires=1724050800&x-signature=jSUUT2OZMurAsCHcjfj0P1cg3Us%3D,https://v16-webapp-prime.tiktok.com/video/tos/useast2a/tos-useast2a-v-27dcd7/oABWgKaykhVKZECUr8qtAfdFYzw9xTIA5aXtFo/?a=1988&bti=ODszNWYuMDE6&ch=0&cr=0&dr=0&er=0&lr=default&cd=0%7C0%7C0%7C0&br=250&bt=125&ft=GNDpcInz7ThHkw-rXq8Zmo&mime_type=audio_mpeg&qs=6&rc=Mzg7OjU1ZTNnOTg7OTc7Z0BpM3NvazM6ZmQ6ajMzNzU8M0AtYjJeXzU0XzQxXi8wMTRhYSNyY2FscjRvX2lgLS1kMTZzcw%3D%3D&btag=e00088000&expire=1723884104&l=202408170741018999B052F2ADFCA72567&ply_type=3&policy=3&signature=9751dee004d9b8e2f7bfab506ff9fe61&tk=0,4/2/2023
